Eviction ID,Address,City,State,Year,Eviction Notice Source Zipcode,File Date,Non Payment,Breach,Nuisance,Illegal Use,Failure to Sign Renewal,Access Denial,Unapproved Subtenant,Owner Move In,Demolition,Capital Improvement,Substantial Rehab,Ellis Act WithDrawal,Condo Conversion,Roommate Same Unit,Other Cause,Late Payments,Lead Remediation,Development,Good Samaritan Ends,Constraints Date,Supervisor District,Neighborhoods - Analysis Boundaries,Location,Reason
M141285,0 Block Of Stanyan  Street,San Francisco,CA,2014,94118,06/03/2014,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,,05/30/2017,,,,Owner Move In
M111254,317300 Block Of Leavenworth  Street,San Francisco,CA,2011,94102,07/29/2011,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,,,6,Tenderloin,"(37.7841817628071, -122.414404220506)",Other Cause
M111545,300 Block Of Gonzalez  Drive,San Francisco,CA,2011,94132,09/22/2011,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,7,Lakeshore,"(37.7161229356236, -122.476494710472)",Breach
M110286,300 Block Of South Van Ness  Avenue,San Francisco,CA,2011,94103,03/04/2011,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,9,Mission,"(37.7676095144236, -122.417654820048)",Breach
M110782,100 Block Of Rivas  Avenue,San Francisco,CA,2011,94132,05/12/2011,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,7,Lakeshore,"(37.7159633114788, -122.481551990441)",Breach
M110371,1800 Block Of Pacific  Avenue,San Francisco,CA,2011,94109,03/21/2011,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,2,Pacific Heights,"(37.794556652945, -122.425703947459)",Nuisance
M130353,2500 Block Of 21st  Avenue,San Francisco,CA,2013,94116,02/27/2013,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,,,4,Sunset/Parkside,"(37.7401634035355, -122.47756951627)",Demolition
M131091,3000 Block Of 21st  Street,San Francisco,CA,2013,94110,06/11/2013,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,9,Mission,"(37.757144758403, -122.416167670663)",Nuisance
M111450,1300 Block Of Utah  Street,San Francisco,CA,2011,94110,09/07/2011,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,10,Mission,"(37.7524211884142, -122.405338378316)",Non Payment
M131367,500 Block Of Mangels  Avenue,San Francisco,CA,2013,94124,08/27/2013,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,,08/22/2016,7,West of Twin Peaks,"(37.7330086409182, -122.450016794641)",Owner Move In
M120842,500 Block Of Battery  Street,San Francisco,CA,2012,94111,06/01/2012,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,3,Financial District/South Beach,"(37.7963352487759, -122.400515222852)",Breach
M142740,100 Block Of 6th  Street,San Francisco,CA,2014,94103,12/22/2014,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,6,South of Market,"(37.7807920800724, -122.408385745869)",Nuisance
M151444,1100 Block Of Guerrero  Street,San Francisco,CA,2015,94110,06/09/2015,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,8,Mission,"(37.7531815781325, -122.422878772751)",Nuisance
M140248,300 Block Of Turk  Street,San Francisco,CA,2014,94102,02/06/2014,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,6,Tenderloin,"(37.7827439710395, -122.414884812363)",Breach
M131090,2300 Block Of 32nd  Avenue,San Francisco,CA,2013,94116,06/11/2013,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,,,4,Sunset/Parkside,"(37.7433678268812, -122.489754348944)",Demolition
M142705,0 Block Of Turk  Street,San Francisco,CA,2014,94102,12/16/2014,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,6,Tenderloin,"(37.7833862380728, -122.409853730443)",Nuisance
M121614,0 Block Of Taylor  Street,San Francisco,CA,2012,94102,08/28/2012,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,6,Tenderloin,"(37.7824852064672, -122.410687956037)",Nuisance
M150548,1900 Block Of Powell  Street,San Francisco,CA,2015,94133,03/16/2015,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,,03/13/2018,3,North Beach,"(37.8025758893874, -122.411227185315)",Owner Move In
